STATION,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
Espoo,2015-3-3,5.3,-1,1.9,2.5,0.7
Espoo,2015-3-4,1.7,-1,1.4,3.1,0.5
Espoo,2015-3-5,0.1,-1,1.4,3.6,0.2
Espoo,2015-3-6,5.3,-1,1.3,2.5,-0.3
Espoo,2015-3-7,0.4,-1,2.1,4.3,0
Espoo,2015-3-8,0.1,-1,4.8,5.2,3.7
Espoo,2015-3-9,-1,-1,6.2,10.1,4.8
Espoo,2015-3-10,0.5,-1,3.3,5.8,-0.6
Espoo,2015-3-11,-1,-1,3.9,6.9,2.1
Espoo,2015-3-12,-1,-1,0,4.9,-3.6
Espoo,2015-3-13,-1,-1,0.5,4.9,-5.8
Espoo,2015-3-14,-1,-1,1.2,6.9,-3.2
Espoo,2015-3-15,-1,-1,1.6,7.8,-3.7
Espoo,2015-3-16,-1,-1,1.1,8.4,-5.4
Espoo,2015-3-17,-1,-1,1,9.5,-5.4
Espoo,2015-3-18,-1,-1,2,11.4,-4.3
Espoo,2015-3-19,-1,-1,2.5,9.6,-4.8
Espoo,2015-3-20,-1,-1,2.5,3.8,1.6
Espoo,2015-3-21,-1,-1,-1.6,2.2,-2.8
Espoo,2015-3-22,-1,-1,-3,0.7,-8.9
Espoo,2015-3-23,1.7,-1,2.4,3,0.3
Espoo,2015-3-24,-1,-1,5,8.9,3
Espoo,2015-3-25,1,-1,-0.8,4.8,-1.6
Espoo,2015-3-26,-1,-1,0.3,1.8,-3.3
Espoo,2015-3-27,6.6,-1,2.3,3.2,1
Espoo,2015-3-28,1.5,-1,3.5,4.9,2.4
Espoo,2015-3-29,4.8,-1,2.6,4.1,1.3
Espoo,2015-3-30,21.4,-1,1.2,3.2,0.4
Espoo,2015-3-31,0.7,3,2.5,3.8,0.8
Espoo,2015-4-1,0.6,-1,2.3,4,-1
Espoo,2015-4-2,1.4,-1,2.2,3.7,1.9
Espoo,2015-4-3,1.3,-1,2.1,4,0.3
Espoo,2015-4-4,4.4,-1,2.3,5.3,0.3
Espoo,2015-4-5,0.2,-1,1.8,4.6,0.3
Espoo,2015-4-6,-1,-1,3.9,8.9,-2.6
Espoo,2015-4-7,0.3,-1,4.7,7.7,2.7
Espoo,2015-4-8,-1,-1,6.5,8.6,2.1
Espoo,2015-4-9,-1,-1,7.8,12.3,3.9
Espoo,2015-4-10,-1,-1,6.9,10,3.7
Espoo,2015-4-11,-1,-1,7.7,14,2.5
Espoo,2015-4-12,0.4,-1,5.6,11,2.2
Espoo,2015-4-13,-1,-1,6,9.3,2.8
Espoo,2015-4-14,0.1,-1,3.3,7,1.5
Espoo,2015-4-15,-1,-1,3.9,8.2,-1.1
Espoo,2015-4-16,0.8,-1,3.9,8.4,1.9
Espoo,2015-4-17,1.1,-1,4,6.8,1.7
Espoo,2015-4-18,-1,-1,4.3,6.1,2
Espoo,2015-4-19,-1,-1,6.1,10.2,0.4
Espoo,2015-4-20,-1,-1,7.5,12,3.7
Espoo,2015-4-21,-1,-1,8.1,12.8,3.3
Espoo,2015-4-22,0.7,-1,8.2,11.9,4.3
Espoo,2015-4-23,-1,-1,6.9,10.1,4.4
Espoo,2015-4-24,-1,-1,5.7,10.7,1.4
Espoo,2015-4-25,2.1,-1,5.5,9.6,-2.1
Espoo,2015-4-26,6.5,-1,6.1,8.3,4.4
Espoo,2015-4-27,13.9,-1,5.7,8,2.9
Espoo,2015-4-28,1.2,-1,9.8,14.5,7
Espoo,2015-4-29,22.3,-1,5.3,9.3,1.8
Espoo,2015-4-30,-1,-1,4.6,7.9,2.1
Espoo,2015-5-1,0.2,-1,8.5,11.3,4.1
Espoo,2015-5-2,15.2,-1,5.7,9.7,4.1
Espoo,2015-5-3,-1,-1,7.4,13.2,2.6
Espoo,2015-5-4,-1,-1,6.3,10,-0.4
Espoo,2015-5-5,0.1,-1,8.1,9.4,6.7
Espoo,2015-5-6,2.6,-1,9.5,12.4,6.4
Espoo,2015-5-7,-1,-1,9.1,11.9,6.7
Espoo,2015-5-8,-1,-1,7.8,12.7,4.8
Espoo,2015-5-9,-1,-1,8.9,13.4,5
Espoo,2015-5-10,-1,-1,7.4,12.7,-0.2
Espoo,2015-5-11,-1,-1,8.4,13.6,5.8
Espoo,2015-5-12,8,-1,10.3,15,6.4
Espoo,2015-5-13,2.8,-1,7.9,10.3,6.8
Espoo,2015-5-14,0.6,-1,10,15.4,7
Espoo,2015-5-15,-1,-1,5.9,10.4,2.6
Espoo,2015-5-16,1.9,-1,7.3,13.5,-0.4
Espoo,2015-5-17,-1,-1,7.9,12.4,2.2
Espoo,2015-5-18,1.4,-1,7.4,10.6,3.7
Espoo,2015-5-19,0.2,-1,10.8,15,4.5
Espoo,2015-5-20,2.8,-1,11.2,15.6,7.4
Espoo,2015-5-21,2.6,-1,9.8,14,7.9
Espoo,2015-5-22,-1,-1,11.6,17.2,5
Espoo,2015-5-23,2.4,-1,9.7,14.1,7.5
Espoo,2015-5-24,0.6,-1,10.2,15.6,4.4
Espoo,2015-5-25,-1,-1,9.2,14.1,5.8
Espoo,2015-5-26,0.2,-1,11.1,16.5,4.3
Espoo,2015-5-27,-1,-1,13.3,17.6,10.2
Espoo,2015-5-28,-1,-1,12.7,17.8,8
Espoo,2015-5-29,1.9,-1,9.9,14.9,5.5
Espoo,2015-5-30,0.4,-1,10.6,14.5,3.9
Espoo,2015-5-31,-1,-1,10.8,14.9,8.6
Espoo,2015-6-1,3,-1,11.4,15.9,7.9
Espoo,2015-6-2,1.9,-1,12.1,16.6,9.5
Espoo,2015-6-3,1.4,-1,12.6,15.3,10.5
Espoo,2015-6-4,-1,-1,13.1,16.9,9.2
Espoo,2015-6-5,-1,-1,13.9,18.9,8.8
Espoo,2015-6-6,0.4,-1,11.6,16.3,4.4
Espoo,2015-6-7,-1,-1,13.5,16.7,11.7
Espoo,2015-6-8,6.6,-1,11.9,16.6,8.2
Espoo,2015-6-9,-1,-1,12.7,17.7,7.7
Espoo,2015-6-10,-1,-1,12.7,17.6,6.9
Espoo,2015-6-11,1.3,-1,13.8,17.4,10.3
Espoo,2015-6-12,-1,-1,14.4,19.8,9.7
Espoo,2015-6-13,1.1,-1,16.2,22.2,9
Espoo,2015-6-14,10.8,-1,12.4,18.8,11
Espoo,2015-6-15,0.3,-1,11.6,14.8,10.1
Espoo,2015-6-16,-1,-1,11.6,14.5,7.9
Espoo,2015-6-17,1,-1,12.4,17.5,7.3
Espoo,2015-6-18,16.6,-1,10.4,13.8,8.9
Espoo,2015-6-19,-1,-1,12.4,15.9,10.7
Espoo,2015-6-20,1.5,-1,12.9,16.1,8.7
Espoo,2015-6-21,2.1,-1,13.3,18.4,8.9
Espoo,2015-6-22,0.1,-1,13.9,17.3,11.5
Espoo,2015-6-23,26.3,-1,14,18.9,8.8
Espoo,2015-6-24,6.8,-1,13.3,16,11.7
Espoo,2015-6-25,-1,-1,13.4,14.8,12.9
Espoo,2015-6-26,-1,-1,13.2,16.6,10.9
Espoo,2015-6-27,-1,-1,15,19,12
Espoo,2015-6-28,-1,-1,15.6,20.7,8.8
Espoo,2015-6-29,-1,-1,16.8,22.7,10.5
Espoo,2015-6-30,0.7,-1,15.9,19.9,12.3
Espoo,2015-7-1,-1,-1,17.5,22.3,14.2
Espoo,2015-7-2,-1,-1,18.3,24,10.1
Espoo,2015-7-3,-1,-1,22.3,29.3,15
Espoo,2015-7-4,-1,-1,21.9,28.1,15.4
Espoo,2015-7-5,-1,-1,18.5,24.5,14.2
Espoo,2015-7-6,5.5,-1,14.9,20.3,11.9
Espoo,2015-7-7,-1,-1,15.4,18.2,12.7
Espoo,2015-7-8,4.9,-1,15.2,18.4,12.9
Espoo,2015-7-9,2.3,-1,16,19.5,14.3
Espoo,2015-7-10,3.7,-1,14,17.6,10.6
Espoo,2015-7-11,-1,-1,17,21,11.7
Espoo,2015-7-12,3.5,-1,13.5,18.1,11.5
Espoo,2015-7-13,0.9,-1,14.2,17.3,9.5
Espoo,2015-7-14,-1,-1,13.9,17.9,9.7
Espoo,2015-7-15,-1,-1,17.3,22.2,10.6
Espoo,2015-7-16,22.8,-1,15.5,20.2,10.7
Espoo,2015-7-17,0.7,-1,15.2,19.9,11.4
Espoo,2015-7-18,8,-1,14.9,20.1,10.8
Espoo,2015-7-19,0.4,-1,15.5,18.7,12.1
Espoo,2015-7-20,0.2,-1,15.1,19.8,11.1
Espoo,2015-7-21,10.6,-1,16.8,22.2,11.1
Espoo,2015-7-22,0.5,-1,15.5,19.3,12.6
Espoo,2015-7-23,0.2,-1,15.3,20.1,11.6
Espoo,2015-7-24,-1,-1,16.4,19.5,13.2
Espoo,2015-7-25,0.6,-1,16,20.8,10.1
Espoo,2015-7-26,6,-1,16.2,19.5,14.6
Espoo,2015-7-27,0.1,-1,15.5,19.1,14.2
Espoo,2015-7-28,-1,-1,13.7,19.3,7.6
Espoo,2015-7-29,2.5,-1,14.8,20.1,8.4
Espoo,2015-7-30,4,-1,14.8,17.7,13.7
Espoo,2015-7-31,4.4,-1,14.6,18.3,12.2
Espoo,2015-8-1,-1,-1,15.2,21.1,9.2
Espoo,2015-8-2,-1,-1,15.8,19.5,10.7
Espoo,2015-8-3,-1,-1,17.3,22.4,13.5
Espoo,2015-8-4,-1,-1,15.7,21.5,10.1
Espoo,2015-8-5,18,-1,16.5,21.7,9
Espoo,2015-8-6,-1,-1,18.7,22,15.2
Espoo,2015-8-7,0.9,-1,18.1,24.1,12.6
Espoo,2015-8-8,-1,-1,19.1,25.3,13
Espoo,2015-8-9,-1,-1,18.9,24.8,13.7
Espoo,2015-8-10,-1,-1,18,24.2,11.7
Espoo,2015-8-11,-1,-1,18.3,23.7,11.6
Espoo,2015-8-12,0.1,-1,19.1,23.3,14.5
Espoo,2015-8-13,-1,-1,16.9,20.8,14.2
Espoo,2015-8-14,-1,-1,16.1,22.2,9.1
Espoo,2015-8-15,-1,-1,15.6,21,10.8
Espoo,2015-8-16,-1,-1,14.6,21.5,9.1
Espoo,2015-8-17,-1,-1,13.7,19.1,7.8
Espoo,2015-8-18,-1,-1,14.2,20.3,7.5
Espoo,2015-8-19,-1,-1,13.5,19,7.5
Espoo,2015-8-20,-1,-1,14.6,21.9,7.6
Espoo,2015-8-21,-1,-1,15.9,22.4,7.7
Espoo,2015-8-22,-1,-1,16.7,23.8,9.8
Espoo,2015-8-23,-1,-1,16.6,24.1,9.6
Espoo,2015-8-24,-1,-1,17.7,23.2,10.9
Espoo,2015-8-25,0.2,-1,18.9,23.6,12.8
Espoo,2015-8-26,2.8,-1,17.9,20.9,16.7
Espoo,2015-8-27,11,-1,16.6,20.3,10.4
Espoo,2015-8-28,9.1,-1,16.5,18.9,15.9
Espoo,2015-8-29,-1,-1,16.8,21.9,12.4
Espoo,2015-8-30,11.3,-1,13.2,19.5,8
Espoo,2015-8-31,-1,-1,13.8,20.2,6.9
Espoo,2015-9-1,-1,-1,14.2,18.1,10.2
Espoo,2015-9-2,14.4,-1,13.2,15.9,11.3
Espoo,2015-9-3,1,-1,13.5,15.2,11.6
Espoo,2015-9-4,2.2,-1,13.3,19.2,7.5
Espoo,2015-9-5,8.5,-1,12.6,16.4,11.4
Espoo,2015-9-6,0.2,-1,12.4,16.3,7.4
Espoo,2015-9-7,4.1,-1,11.6,13.5,10.4
Espoo,2015-9-8,-1,-1,12,16.5,8.5
Espoo,2015-9-9,-1,-1,10.8,15.4,7.2
Espoo,2015-9-10,-1,-1,12.2,18.6,6.6
Espoo,2015-9-11,-1,-1,12.1,16.8,6.7
Espoo,2015-9-12,-1,-1,13.5,17.6,7.4
Espoo,2015-9-13,-1,-1,13.9,16.2,12.1
Espoo,2015-9-14,-1,-1,12.6,16,6.8
Espoo,2015-9-15,11.8,-1,14,16.8,11.6
Espoo,2015-9-16,3.2,-1,14.2,15.7,13.4
Espoo,2015-9-17,0.4,-1,15.5,16.8,13.3
Espoo,2015-9-18,6,-1,16.2,17.8,15
Espoo,2015-9-19,0.4,-1,14.7,17.5,12.8
Espoo,2015-9-20,4.2,-1,12.1,17.3,7.5
Espoo,2015-9-21,10.3,-1,12.2,14.1,9.4
Espoo,2015-9-22,0.6,-1,12.7,16.4,11.2
Espoo,2015-9-23,-1,-1,13.5,14.9,10.7
Espoo,2015-9-24,0.8,-1,12.8,16.4,9.2
Espoo,2015-9-25,0.2,-1,13,16.5,8.2
Espoo,2015-9-26,0.5,-1,12,16.4,9
Espoo,2015-9-27,-1,-1,9.8,13.8,4.9
Espoo,2015-9-28,-1,-1,10.6,13.8,8.5
Espoo,2015-9-29,-1,-1,8.3,13.4,4.8
Espoo,2015-9-30,-1,-1,11.9,16.7,4.5
Espoo,2015-10-1,1.5,-1,12.5,17,7.3
Espoo,2015-10-2,-1,-1,13.7,17.5,11.4
Espoo,2015-10-3,-1,-1,9.7,14.3,6.1
Espoo,2015-10-4,-1,-1,10.4,15.6,3.1
Espoo,2015-10-5,-1,-1,5.9,12.3,3.3
Espoo,2015-10-6,-1,-1,1.9,7.2,-2.1
Espoo,2015-10-7,-1,-1,1.4,7.6,-3.5
Espoo,2015-10-8,-1,-1,0.4,6,-4
Espoo,2015-10-9,-1,-1,1.3,5.7,-4.6
Espoo,2015-10-10,-1,-1,2.7,5.3,1.7
Espoo,2015-10-11,-1,-1,2.4,8.9,-3
Espoo,2015-10-12,-1,-1,4.4,10.9,-1
Espoo,2015-10-13,-1,-1,3.7,10.3,-1.1
Espoo,2015-10-14,-1,-1,5.3,11.8,0.1
Espoo,2015-10-15,-1,-1,4.9,11.7,-0.5
Espoo,2015-10-16,-1,-1,4,10.5,-0.2
Espoo,2015-10-17,-1,-1,2.4,9.8,-3.5
Espoo,2015-10-18,-1,0,6.5,10.6,1.1
Espoo,2015-10-19,-1,0,6.5,10.9,2
Espoo,2015-10-20,-1,-1,5.9,7.7,4.3
Espoo,2015-10-21,-1,-1,7.9,9.1,6.2
Espoo,2015-10-22,12,-1,8.7,9.4,6.9
Espoo,2015-10-23,0.4,-1,10.5,12.3,9.2
Espoo,2015-10-24,-1,-1,5.8,10.7,2.1
Espoo,2015-10-25,6.8,-1,9.4,10.4,0.4
Espoo,2015-10-26,-1,-1,6.6,9.6,5.5
Espoo,2015-10-27,-1,-1,4.2,8.7,1.2
Espoo,2015-10-28,-1,-1,-1.1,5,-5.1
Espoo,2015-10-29,-1,-1,1.3,8.1,-4
Espoo,2015-10-30,-1,-1,0,4.4,-2.5
Espoo,2015-10-31,-1,-1,5.7,9.5,-2.5
Espoo,2015-11-1,-1,-1,10,11.1,9.4
Espoo,2015-11-2,-1,-1,9.3,11.8,7.8
Espoo,2015-11-3,-1,-1,10,13.8,7.8
Espoo,2015-11-4,-1,-1,8.5,10.3,7.3
Espoo,2015-11-5,-1,-1,2.3,7.7,-0.9
Espoo,2015-11-6,-1,-1,5.4,7.8,-1.7
Espoo,2015-11-7,7.4,-1,7.4,7.9,6.5
Espoo,2015-11-8,5.7,-1,7.9,9.4,7.1
Espoo,2015-11-9,5.2,-1,6.6,8,4.5
Espoo,2015-11-10,0.6,-1,6,8,3.8
Espoo,2015-11-11,0.9,-1,5.2,6.9,2.8
Espoo,2015-11-12,1.5,-1,3.2,7.4,-1.8
Espoo,2015-11-13,4.1,-1,4.8,7.4,2.4
Espoo,2015-11-14,1.6,-1,6.7,8.6,5.9
Espoo,2015-11-15,9.9,-1,5,6.9,3.4
Espoo,2015-11-16,6.6,-1,5.5,6.2,4.3
Espoo,2015-11-17,4.8,-1,5.8,7.9,4.7
Espoo,2015-11-18,2.3,-1,5,6.6,2.9
Espoo,2015-11-19,6.2,-1,4.7,5.9,3.4
Espoo,2015-11-20,-1,-1,2.7,5.2,1.5
Espoo,2015-11-21,1.1,-1,1.4,2.4,0.7
Espoo,2015-11-22,-1,-1,0.1,1.4,-0.7
Espoo,2015-11-23,0.4,-1,-2.9,0.1,-5.4
Espoo,2015-11-24,1.1,-1,1.3,4.6,-7
Espoo,2015-11-25,-1,-1,5,6,4.2
Espoo,2015-11-26,0.9,-1,3,4.5,1.5
Espoo,2015-11-27,2.8,-1,7.3,7.8,3
Espoo,2015-11-28,1.8,-1,6,8.1,4.2
Espoo,2015-11-29,4.6,-1,4.6,5.7,3.4
Espoo,2015-11-30,0.7,-1,4.7,5.8,3.1
Espoo,2015-12-1,-1,-1,2.6,4.2,1.5
Espoo,2015-12-2,2,-1,0.2,3.1,-3.2
Espoo,2015-12-3,1.3,-1,4.3,7.6,-3.7
Espoo,2015-12-4,12.7,-1,3.7,7.4,-1.8
Espoo,2015-12-5,6.2,-1,5.9,8.3,2
Espoo,2015-12-6,10.1,-1,8.5,9.7,8.2
Espoo,2015-12-7,-1,-1,5.7,8.8,4.8
Espoo,2015-12-8,0.7,-1,3.3,4.9,1.8
Espoo,2015-12-9,3.6,-1,6.6,7.8,4.3
Espoo,2015-12-10,2.5,-1,6.4,7.9,3.5
Espoo,2015-12-11,0.1,-1,4.9,8,1.8
Espoo,2015-12-12,0.3,-1,0.2,2.2,-2.6
Espoo,2015-12-13,3.1,-1,1,3.8,0.2
Espoo,2015-12-14,-1,-1,-0.4,1.3,-3
Espoo,2015-12-15,-1,-1,0,1.7,-4.4
Espoo,2015-12-16,1.3,-1,1.9,3.1,-0.6
Espoo,2015-12-17,10.1,-1,1.8,3,0.5
Espoo,2015-12-18,2.8,-1,4.9,7.7,2.1
Espoo,2015-12-19,1.7,-1,5.5,8,2.5
Espoo,2015-12-20,0.6,-1,8.4,11,0.3
Espoo,2015-12-21,-1,-1,8.3,9.3,7.6
Espoo,2015-12-22,1.9,-1,5.7,7.8,3.7
Espoo,2015-12-23,-1,-1,5.4,8.2,2.5
Espoo,2015-12-24,2,-1,5.2,6.4,2.9
Espoo,2015-12-25,3.6,-1,6,7.4,4.9
Espoo,2015-12-26,0.2,-1,1.4,6,-2.5
Espoo,2015-12-27,-1,-1,-5.3,-1.6,-8.1
Espoo,2015-12-28,-1,-1,-6.1,-1.4,-10.5
Espoo,2015-12-29,-1,-1,-7,-3.3,-9.8
Espoo,2015-12-30,-1,-1,-2.4,0.9,-10
Espoo,2015-12-31,-1,-1,-0.9,1.1,-3.2
Espoo,2016-1-1,-1,-1,-4.7,-3,-5.4
Espoo,2016-1-2,-1,-1,-7.4,-5.4,-8.1
Espoo,2016-1-3,1.9,-1,-9.1,-7.8,-10.8
Espoo,2016-1-4,-1,4,-11.5,-5.7,-14.1
Espoo,2016-1-5,0.3,3,-18.1,-13.5,-20.3
Espoo,2016-1-6,-1,4,-20.8,-16.9,-22
Espoo,2016-1-7,-1,4,-23.5,-21.1,-24.7
Espoo,2016-1-8,0.3,4,-18.3,-10.2,-26.2
Espoo,2016-1-9,1.2,4,-11.3,-9.3,-12.6
Espoo,2016-1-10,0.5,10,-12.2,-10.9,-14
Espoo,2016-1-11,9.1,11,-6.4,-5.6,-11
Espoo,2016-1-12,4.4,21,-7.6,-4.8,-8.9
Espoo,2016-1-13,0.6,26,-10.3,-7.8,-11
Espoo,2016-1-14,-1,23,-12.5,-10.9,-13.3
Espoo,2016-1-15,0.5,20,-10.4,-6.2,-17.5
Espoo,2016-1-16,0.1,19,-16.6,-8.5,-18.9
Espoo,2016-1-17,1,18,-11.3,-6.9,-20.3
Espoo,2016-1-18,2.3,19,-13.3,-11.8,-18.5
Espoo,2016-1-19,-1,21,-12.3,-10.5,-13.5
Espoo,2016-1-20,0.2,20,-16.5,-13.5,-18.2
Espoo,2016-1-21,0.1,20,-16.9,-12.7,-21.2
Espoo,2016-1-22,-1,20,-18.7,-13.7,-25.1
Espoo,2016-1-23,1.5,19,-3.6,-1.6,-13.7
Espoo,2016-1-24,6.3,21,-2.1,-1.1,-2.9
Espoo,2016-1-25,3.4,29,-2.3,-0.7,-3.5
Espoo,2016-1-26,6.9,29,1,3.2,-2.9
Espoo,2016-1-27,5.6,20,2,3.2,1.1
Espoo,2016-1-28,3.1,15,2.4,4.1,1.2
Espoo,2016-1-29,3,12,1.5,3.2,-0.6
Espoo,2016-1-30,0.2,10,3.8,4.9,1.7
Espoo,2016-1-31,0.1,8,1.5,3.9,-0.3
Espoo,2016-2-1,5,8,0.4,1.5,-1.2
Espoo,2016-2-2,5.8,11,1.2,2.5,0
Espoo,2016-2-3,1.1,16,-1.7,1.9,-3.6
Espoo,2016-2-4,0.2,16,-1.3,1,-4.4
Espoo,2016-2-5,0.3,15,-2.4,0.1,-4.7
Espoo,2016-2-6,5.3,15,-2.2,0.8,-9.5
Espoo,2016-2-7,0.1,13,2.5,3.2,0.6
Espoo,2016-2-8,6.8,9,1.9,2.7,0.6
Espoo,2016-2-9,5,7,3.1,3.9,2.1
Espoo,2016-2-10,14.2,4,3,4.1,1.9
Espoo,2016-2-11,11.5,2,2.3,4,1.9
Espoo,2016-2-12,4.1,4,0.7,2.3,0.3
Espoo,2016-2-13,4.5,4,0.7,1.7,0.1
Espoo,2016-2-14,1.4,6,0.7,1.5,0.3
Espoo,2016-2-15,-1,6,0.3,2.2,-0.5
Espoo,2016-2-16,-1,6,-2.5,0.7,-6.3
Espoo,2016-2-17,-1,6,-0.7,3.1,-5.9
Espoo,2016-2-18,1.2,6,-0.1,1.2,-1.3
Espoo,2016-2-19,2.6,6,0.6,1.2,0.3
Espoo,2016-2-20,6.3,8,0.2,0.6,-0.1
Espoo,2016-2-21,2.9,12,0.5,1,0
Espoo,2016-2-22,-1,11,0.4,1.5,-1
Espoo,2016-2-23,0.2,11,-0.7,1.6,-1.8
Espoo,2016-2-24,-1,11,0.6,2.2,-3.3
Espoo,2016-2-25,0.1,11,1.5,2.6,-0.2
Espoo,2016-2-26,0.8,10,-0.6,1.6,-2.5
Espoo,2016-2-27,-1,10,-2.7,0.4,-6.4
Espoo,2016-2-28,-1,11,0.8,3.7,-1.4
Espoo,2016-2-29,-1,11,-3.5,0.7,-7.9
Espoo,2016-3-1,-1,11,-3.7,0.6,-8.5
Espoo,2016-3-2,-1,11,-4.1,-0.9,-7.7
Espoo,2016-3-3,-1,11,-2,-0.8,-3.4
Espoo,2016-3-4,-1,11,0.2,2,-1
Espoo,2016-3-5,-1,11,0.4,1.2,-0.3
Espoo,2016-3-6,1.4,12,0.7,1,0.3
Espoo,2016-3-7,3.3,12,1.2,2.2,0.4
Espoo,2016-3-8,1.7,12,1.3,3.3,0.4
Espoo,2016-3-9,-1,11,1.3,2.2,0.8
Espoo,2016-3-10,-1,10,0.4,1.7,-0.4
Espoo,2016-3-11,-1,10,-0.3,2.1,-1.3
Espoo,2016-3-12,-1,9,0,5.5,-5.7
Espoo,2016-3-13,-1,9,-0.6,1.9,-3
Espoo,2016-3-14,-1,9,2.3,6.1,-0.5
Espoo,2016-3-15,-1,7,1.9,3.9,0.8
Espoo,2016-3-16,-1,7,4.4,9,1
Espoo,2016-3-17,3.8,2,4.2,8.2,1.4
Espoo,2016-3-18,-1,6,-2.6,4,-4
Espoo,2016-3-19,0.2,5,-3.3,0.3,-7.3
Espoo,2016-3-20,0.6,4,-2.6,1.5,-8
Espoo,2016-3-21,0.3,6,-2.4,0.4,-3.8
Espoo,2016-3-22,-1,5,-3.7,0.9,-9.7
Espoo,2016-3-23,-1,6,-0.8,2.1,-5.7
Espoo,2016-3-24,-1,6,0.4,2.1,-1.9
Espoo,2016-3-25,0.3,4,1.9,3.7,0.8
Espoo,2016-3-26,-1,2,2.5,4.3,1.2
Espoo,2016-3-27,-1,2,2.9,8.3,1
Espoo,2016-3-28,-1,2,4,9.6,-0.3
Espoo,2016-3-29,-1,2,5.2,9.6,0.1
Espoo,2016-3-30,-1,2,3.6,7.9,0.2
Espoo,2016-3-31,-1,2,2.9,9.2,-2
Espoo,2016-4-1,-1,0,2.7,6.1,-0.2
Espoo,2016-4-2,3.8,0,4.2,10,-0.9
Espoo,2016-4-3,0.8,-1,3.1,5.3,2.1
Espoo,2016-4-4,-1,-1,1,5.4,-2.7
Espoo,2016-4-5,1,-1,3.8,5.7,0
Espoo,2016-4-6,5.7,-1,7.1,11.9,3.6
Espoo,2016-4-7,0.7,-1,6.2,9.8,4.5
Espoo,2016-4-8,0.2,-1,5.7,9.9,3.4
Espoo,2016-4-9,1.5,-1,3.6,5.7,2.5
Espoo,2016-4-10,-1,-1,3.6,10.7,-0.9
Espoo,2016-4-11,-1,-1,4.2,9.5,-0.9
Espoo,2016-4-12,-1,-1,3.2,9.5,-2.1
Espoo,2016-4-13,-1,-1,5.3,12.8,-2.8
Espoo,2016-4-14,-1,-1,3.2,6.9,0.3
Espoo,2016-4-15,-1,-1,3.2,7.9,-0.1
Espoo,2016-4-16,1.6,-1,6.4,12.5,0.6
Espoo,2016-4-17,6,-1,6.1,7.7,5.2
Espoo,2016-4-18,3.1,-1,5.6,8.4,2.6
Espoo,2016-4-19,-1,-1,5.9,9.7,4.7
Espoo,2016-4-20,1.6,-1,4.5,7.5,1.5
Espoo,2016-4-21,-1,-1,4.6,9.8,1.2
Espoo,2016-4-22,4.2,-1,2.3,8.6,-1.9
Espoo,2016-4-23,3,-1,1.8,6,-0.8
Espoo,2016-4-24,15.6,-1,2.6,6.7,-1.8
Espoo,2016-4-25,4.5,-1,4.6,7.4,1.5
Espoo,2016-4-26,10.9,-1,3.3,4.6,1.5
Espoo,2016-4-27,-1,-1,5.5,8.4,3.2
Espoo,2016-4-28,9.3,-1,7,11.5,2.9
Espoo,2016-4-29,-1,-1,6.2,10.8,2.8
Espoo,2016-4-30,-1,-1,7.5,13.7,1.7
Espoo,2016-5-1,-1,-1,9.7,15.9,1.4
Espoo,2016-5-2,-1,-1,10.1,16.6,1.5
Espoo,2016-5-3,-1,-1,9.7,15.8,1.6
Espoo,2016-5-4,-1,-1,13.1,19.3,2.7
Espoo,2016-5-5,-1,-1,14.9,20.4,6.2
Espoo,2016-5-6,-1,-1,14.5,20.1,6.5
Espoo,2016-5-7,-1,-1,13,19.9,4
Espoo,2016-5-8,-1,-1,15.4,22.8,4.7
Espoo,2016-5-9,-1,-1,15.7,22.1,7.2
Espoo,2016-5-10,0.8,-1,17.1,23.1,8.9
Espoo,2016-5-11,-1,-1,11.5,19.1,8
Espoo,2016-5-12,-1,-1,9.1,13.4,2.6
Espoo,2016-5-13,-1,-1,12.3,16.7,7.6
Espoo,2016-5-14,8.7,-1,11.5,13.3,10.5
Espoo,2016-5-15,2.1,-1,13.3,18.7,10.6
Espoo,2016-5-16,0.1,-1,10.5,14.7,8.4
Espoo,2016-5-17,-1,-1,9.8,13,7.2
Espoo,2016-5-18,-1,-1,10.1,14.6,5.1
Espoo,2016-5-19,-1,-1,9.9,15.5,2.9
Espoo,2016-5-20,-1,-1,12.2,16.8,5.5
Espoo,2016-5-21,-1,-1,16.3,21.9,8
Espoo,2016-5-22,-1,-1,14.5,19.6,8.9
Espoo,2016-5-23,-1,-1,14.6,20.7,7.2
Espoo,2016-5-24,-1,-1,15.6,21.4,7.8
Espoo,2016-5-25,-1,-1,17.4,23.2,9
Espoo,2016-5-26,-1,-1,13.9,21.6,10.6
Espoo,2016-5-27,-1,-1,14,18.8,9.9
Espoo,2016-5-28,-1,-1,13.1,16.4,9.2
Espoo,2016-5-29,-1,-1,14.6,19.3,11.6
Espoo,2016-5-30,-1,-1,18,23.3,10.4
Espoo,2016-5-31,-1,-1,19,23.5,13.4
Espoo,2016-6-1,-1,-1,17.5,22.9,11.1
Espoo,2016-6-2,15.2,-1,17.4,25.6,9.8
Espoo,2016-6-3,-1,-1,19.5,25.6,11.8
Espoo,2016-6-4,-1,-1,14,21.1,10.5
Espoo,2016-6-5,-1,-1,10.8,14.9,6.4
Espoo,2016-6-6,-1,-1,10.6,15.3,5.9
Espoo,2016-6-7,5.9,-1,13,18.3,4.6
Espoo,2016-6-8,1.8,-1,12.3,15.4,11.4
